age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital1,education1,default1,housing1,loan1,contact1,month1,day_of_week1,poutcome1,y1,job1
56,1,999,1,-1.8,93.369,-34.8,0.634,5008.7,3,1,1,2,1,2,8,3,2,2,7
26,1,999,0,-1.8,93.749,-34.6,0.64,5008.7,2,7,1,2,1,2,9,4,1,2,7
58,1,6,1,-1.8,93.749,-34.6,0.644,5008.7,1,4,1,2,1,2,9,4,3,2,7
48,1,6,3,-1.8,93.876,-40,0.682,5008.7,1,5,1,1,1,2,1,3,3,2,7
48,1,6,2,-1.8,93.876,-40,0.682,5008.7,1,5,1,2,1,2,1,3,3,2,7
48,1,6,1,-1.8,93.876,-40,0.682,5008.7,1,5,1,1,1,1,1,3,3,2,7
41,1,6,4,-1.8,93.876,-40,0.683,5008.7,1,4,1,2,1,2,1,4,3,2,7
50,3,999,0,-1.8,93.876,-40,0.688,5008.7,1,2,1,1,1,1,1,2,1,2,7
24,1,13,2,-1.8,93.876,-40,0.697,5008.7,2,2,1,2,1,2,1,1,2,2,7
56,1,999,1,-1.8,93.876,-40,0.701,5008.7,1,4,1,1,1,2,1,1,2,2,7
32,1,999,0,-1.7,94.055,-39.8,0.704,4991.6,2,5,1,2,2,2,2,3,1,2,7
59,1,6,2,-1.7,94.055,-39.8,0.72,4991.6,1,1,1,2,1,2,2,1,3,2,7
37,3,3,2,-1.7,94.055,-39.8,0.754,4991.6,1,7,2,2,1,2,2,1,3,2,7
37,1,999,0,-1.7,94.055,-39.8,0.754,4991.6,1,7,2,1,1,1,2,1,1,2,7
34,1,999,0,-1.7,94.055,-39.8,0.761,4991.6,2,7,1,1,1,2,2,2,1,2,7
34,2,999,0,-1.7,94.055,-39.8,0.761,4991.6,2,7,1,2,1,2,2,2,1,2,7
31,1,6,3,-1.7,94.215,-40.3,0.835,4991.6,2,7,1,2,1,2,3,2,3,2,7
56,6,999,0,-1.7,94.215,-40.3,0.87,4991.6,3,1,1,2,1,2,3,1,1,2,7
37,1,5,2,-1.7,94.215,-40.3,0.881,4991.6,2,7,1,2,2,2,3,3,3,2,7
26,3,6,2,-1.7,94.027,-38.3,0.904,4991.6,2,7,1,2,1,2,4,4,3,2,7
26,1,3,3,-1.7,94.027,-38.3,0.904,4991.6,2,7,1,2,1,2,4,4,3,2,7
35,1,6,1,-1.7,94.027,-38.3,0.904,4991.6,1,2,1,2,1,2,4,1,3,2,7
43,2,9,1,-1.1,94.199,-37.5,0.883,4963.6,1,4,1,1,1,2,10,5,3,2,7
45,2,999,0,-1.1,94.199,-37.5,0.88,4963.6,1,2,1,1,1,2,10,3,1,2,7
45,1,6,2,-1.1,94.199,-37.5,0.879,4963.6,1,5,2,1,1,1,10,4,2,2,7
45,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,5,2,1,1,2,10,4,1,2,7
36,1,3,1,-1.1,94.199,-37.5,0.879,4963.6,2,2,1,2,1,2,10,4,3,2,7
41,1,6,1,-1.1,94.199,-37.5,0.879,4963.6,1,2,1,2,2,2,10,3,3,2,7
41,1,6,3,-1.1,94.199,-37.5,0.879,4963.6,1,2,1,1,1,2,10,3,3,2,7
33,2,999,1,-1.1,94.199,-37.5,0.879,4963.6,2,6,1,2,1,2,10,5,2,2,7
48,2,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,5,1,2,1,2,10,1,1,2,7
56,2,5,3,-1.1,94.601,-49.5,0.972,4963.6,3,1,1,1,2,2,5,5,3,2,7
26,3,14,1,-1.1,94.601,-49.5,1.029,4963.6,2,2,1,2,1,2,5,5,3,2,7
36,1,3,1,-1.1,94.601,-49.5,1.032,4963.6,1,2,1,2,1,2,5,1,3,2,7
41,2,3,2,-1.1,94.767,-50.8,1.041,4963.6,1,4,1,1,1,2,6,4,3,2,7
58,2,999,0,-1.1,94.767,-50.8,1.041,4963.6,1,7,1,2,1,2,6,4,1,2,7
58,1,999,0,1.1,93.994,-36.4,4.856,5191,1,1,2,1,1,1,1,2,1,2,6
59,1,999,0,1.1,93.994,-36.4,4.858,5191,1,5,2,1,1,1,1,3,1,2,6
55,1,999,0,1.1,93.994,-36.4,4.857,5191,1,2,1,1,1,1,1,5,1,2,6
60,6,999,0,1.1,93.994,-36.4,4.857,5191,1,2,2,2,1,1,1,5,1,2,6
54,1,999,0,1.1,93.994,-36.4,4.857,5191,1,1,2,1,1,1,1,3,1,2,6
59,9,999,0,1.1,93.994,-36.4,4.857,5191,1,5,1,1,1,1,1,3,1,2,6
58,3,999,0,1.1,93.994,-36.4,4.86,5191,1,4,2,2,1,1,1,4,1,2,6
59,6,999,0,1.4,94.465,-41.8,4.865,5228.1,3,7,1,1,1,1,2,1,1,2,6
52,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1,1,1,1,1,1,2,3,1,2,6
59,1,999,0,1.4,94.465,-41.8,4.962,5228.1,1,4,1,2,1,1,2,3,1,2,6
55,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,7,2,2,1,1,2,4,1,2,6
56,3,999,0,1.4,94.465,-41.8,4.959,5228.1,1,2,2,2,1,1,2,5,1,2,6
58,2,999,0,1.4,94.465,-41.8,4.955,5228.1,1,2,1,2,1,1,2,4,1,2,6
59,4,999,0,1.4,93.918,-42.7,4.96,5228.1,1,5,2,2,2,2,3,1,1,2,6
56,2,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,1,2,1,2,3,1,1,2,6
53,2,999,0,1.4,93.918,-42.7,4.963,5228.1,1,4,2,2,1,2,3,5,1,2,6
40,2,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,2,2,1,2,3,5,1,2,6
57,4,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,1,2,2,2,3,1,1,2,6
54,3,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,1,2,2,1,3,2,1,2,6
49,1,999,0,1.4,93.918,-42.7,4.957,5228.1,1,2,1,2,1,2,3,3,1,2,6
57,4,999,0,1.4,93.918,-42.7,4.957,5228.1,3,1,2,1,1,2,3,5,1,2,6
55,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,1,1,1,2,3,3,1,2,6
50,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,5,1,2,1,2,3,5,1,2,6
55,8,999,0,1.4,93.918,-42.7,4.962,5228.1,1,5,1,2,1,2,3,5,1,2,6
59,3,999,0,1.4,93.918,-42.7,4.962,5228.1,1,4,2,1,1,2,3,5,1,2,6
59,17,999,0,1.4,93.918,-42.7,4.962,5228.1,1,2,1,2,1,2,3,5,1,2,6
59,7,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,1,2,1,2,3,1,1,2,6
60,5,999,0,1.4,93.918,-42.7,4.961,5228.1,3,5,1,1,1,2,3,2,1,2,6
56,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,2,2,2,1,2,4,4,1,2,6
60,3,999,0,1.4,93.444,-36.1,4.965,5228.1,1,4,2,1,1,2,4,3,1,2,6
59,5,999,0,1.4,93.444,-36.1,4.964,5228.1,1,2,1,2,1,2,4,3,1,2,6
60,2,999,0,1.4,93.444,-36.1,4.965,5228.1,1,6,1,2,1,2,4,1,1,2,6
57,4,999,0,1.4,93.444,-36.1,4.965,5228.1,1,4,1,1,1,2,4,2,1,2,6
58,6,999,0,1.4,93.444,-36.1,4.965,5228.1,1,1,1,1,1,2,4,2,1,2,6
58,1,999,0,-0.1,93.2,-42,4.406,5195.8,3,4,1,2,1,1,6,1,1,2,6
50,1,999,0,-0.1,93.2,-42,4.076,5195.8,3,2,1,2,1,2,6,4,1,2,6
88,2,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,1,1,2,8,3,1,2,6
88,5,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,2,2,2,8,3,1,2,6
88,1,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,2,1,2,8,3,1,2,6
88,1,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,1,1,2,8,3,1,2,6
88,7,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,2,1,2,8,3,1,2,6
88,3,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,2,1,2,8,3,1,2,6
88,2,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,1,1,2,8,3,1,2,6
88,1,999,0,-1.8,92.843,-50,1.663,5099.1,3,1,1,2,1,2,8,3,1,2,6
66,1,999,0,-1.8,92.843,-50,1.65,5099.1,1,1,1,2,1,2,8,4,1,2,6
77,1,999,0,-1.8,92.843,-50,1.614,5099.1,3,6,1,2,1,2,8,2,1,2,6
68,1,999,0,-1.8,92.843,-50,1.602,5099.1,1,7,1,1,1,2,8,3,1,2,6
68,4,999,0,-1.8,92.843,-50,1.538,5099.1,1,1,1,1,1,2,8,4,1,2,6
73,1,999,0,-1.8,92.843,-50,1.531,5099.1,1,7,1,2,1,2,8,5,1,2,6
63,2,999,0,-1.8,93.075,-47.1,1.498,5099.1,1,5,1,2,1,2,9,3,1,2,6
55,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,1,1,1,2,1,2,9,1,1,2,6
60,4,999,0,-1.8,93.075,-47.1,1.453,5099.1,3,1,1,1,1,2,9,2,1,2,6
63,1,999,1,-1.8,93.075,-47.1,1.445,5099.1,1,6,1,1,1,2,9,3,2,2,6
63,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,1,6,1,2,1,1,9,3,1,2,6
82,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,1,6,1,1,1,2,9,3,1,2,6
58,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,1,7,1,3,3,2,9,3,1,2,6
73,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,3,1,1,1,2,2,9,2,1,2,6
59,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,1,7,1,1,1,2,9,2,1,2,6
61,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,1,7,1,2,1,2,9,2,1,2,6
69,2,999,0,-1.8,93.075,-47.1,1.423,5099.1,3,7,1,2,1,2,9,2,1,2,6
70,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,1,1,2,1,2,9,3,1,2,6
70,2,999,1,-1.8,93.075,-47.1,1.415,5099.1,1,1,1,1,1,2,9,3,2,2,6
58,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,3,7,1,2,1,2,9,3,1,2,6
58,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,3,7,1,2,1,2,9,3,1,2,6
66,5,999,1,-1.8,93.075,-47.1,1.415,5099.1,1,1,1,1,2,2,9,3,2,2,6
63,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,6,1,2,1,2,9,4,1,2,6
70,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,6,1,2,1,2,9,4,1,2,6
54,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,1,2,9,5,1,2,6
71,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,2,6,1,2,1,2,9,5,1,2,6
60,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,1,2,9,5,1,2,6
68,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,2,1,2,1,2,9,1,1,2,6
71,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,7,1,1,1,2,9,1,1,2,6
75,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,1,1,1,2,9,1,1,2,6
69,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,1,2,1,2,9,1,1,2,6
64,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,7,1,2,1,2,9,2,1,2,6
57,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,2,1,9,2,1,2,6
75,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,1,1,2,9,2,2,2,6
61,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,5,1,3,3,2,9,2,1,2,6
65,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,3,3,2,9,2,1,2,6
75,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,1,1,2,9,2,2,2,6
78,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,1,1,9,2,1,2,6
85,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,2,1,2,9,2,1,2,6
64,1,999,2,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,1,2,9,3,2,2,6
61,4,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,1,2,1,2,9,3,2,2,6
65,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,7,1,1,1,2,9,3,1,2,6
58,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,2,5,1,2,1,2,9,3,1,2,6
79,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,4,1,2,1,2,9,4,1,2,6
60,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,2,1,1,1,2,9,4,1,2,6
60,1,5,2,-1.8,93.075,-47.1,1.365,5099.1,3,5,1,2,1,2,9,4,2,2,6
59,1,999,1,-1.8,93.075,-47.1,1.365,5099.1,1,1,1,2,1,2,9,4,2,2,6
69,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,7,1,2,1,2,9,4,1,2,6
58,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,3,5,1,1,1,2,9,4,1,2,6
58,1,999,1,-1.8,93.075,-47.1,1.365,5099.1,1,1,1,1,1,2,9,4,2,2,6
61,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,3,7,1,1,1,2,9,4,1,2,6
59,6,999,0,-1.8,92.893,-46.2,1.354,5099.1,1,3,1,2,1,2,1,1,1,2,6
81,2,999,0,-1.8,92.893,-46.2,1.354,5099.1,1,1,1,1,1,2,1,1,1,2,6
33,3,999,0,-1.8,92.893,-46.2,1.344,5099.1,1,2,1,2,1,2,1,2,1,2,6
55,4,999,1,-1.8,92.893,-46.2,1.281,5099.1,3,1,2,1,1,2,1,3,2,2,6
81,1,999,0,-1.8,92.893,-46.2,1.259,5099.1,3,6,2,2,2,2,1,5,1,2,6
60,1,3,1,-1.8,92.893,-46.2,1.266,5099.1,1,7,1,2,1,2,1,2,3,2,6
57,2,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,5,1,2,1,2,2,1,1,2,6
59,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,5,1,2,2,2,2,1,1,2,6
65,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,4,1,1,1,2,2,1,1,2,6
58,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,3,2,1,2,1,2,2,2,1,2,6
53,3,999,0,-2.9,92.963,-40.8,1.281,5076.2,2,1,1,2,1,2,2,1,1,2,6
55,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,2,1,2,2,2,2,5,1,2,6
74,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,1,1,2,1,2,2,1,1,2,6
57,3,999,0,-2.9,92.963,-40.8,1.252,5076.2,1,1,1,2,2,2,2,2,1,2,6
56,2,999,0,-2.9,92.469,-33.6,1.059,5076.2,1,2,1,2,2,2,3,5,1,2,6
61,1,999,0,-2.9,92.201,-31.4,0.884,5076.2,1,5,1,1,1,2,4,2,1,2,6
59,2,999,1,-2.9,92.201,-31.4,0.884,5076.2,1,6,1,1,1,2,4,3,2,2,6
52,2,4,1,-2.9,92.201,-31.4,0.883,5076.2,3,7,1,2,2,2,4,4,3,2,6
52,1,15,1,-2.9,92.201,-31.4,0.883,5076.2,3,7,1,1,1,2,4,4,3,2,6
76,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,1,1,1,2,1,2,4,4,1,2,6
76,2,999,0,-2.9,92.201,-31.4,0.881,5076.2,1,1,1,2,1,2,4,5,1,2,6
75,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,1,1,1,1,2,2,4,5,1,2,6
70,2,999,0,-2.9,92.201,-31.4,0.881,5076.2,1,1,1,2,1,2,4,5,1,2,6
76,2,999,0,-2.9,92.201,-31.4,0.881,5076.2,1,7,1,1,1,2,4,5,1,2,6
65,2,999,1,-2.9,92.201,-31.4,0.884,5076.2,1,3,1,1,1,2,4,1,2,2,6
85,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,1,5,1,1,1,2,4,2,1,2,6
80,1,6,1,-2.9,92.201,-31.4,0.883,5076.2,1,8,2,2,2,2,4,2,3,2,6
74,2,999,1,-2.9,92.201,-31.4,0.879,5076.2,1,7,1,2,1,2,4,3,2,2,6
66,2,999,1,-2.9,92.201,-31.4,0.879,5076.2,1,6,1,1,1,2,4,3,2,2,6
74,3,999,1,-2.9,92.201,-31.4,0.873,5076.2,1,5,1,2,1,2,4,4,2,2,6
62,4,999,0,-2.9,92.201,-31.4,0.869,5076.2,1,6,1,1,1,2,4,5,1,2,6
70,4,999,0,-2.9,92.201,-31.4,0.869,5076.2,1,5,1,2,1,2,4,5,1,2,6
73,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,1,1,1,1,1,2,4,1,1,2,6
80,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,1,2,1,1,1,1,4,1,1,2,6
74,1,999,1,-2.9,92.201,-31.4,0.861,5076.2,1,4,1,2,1,2,4,1,2,2,6
71,1,999,0,-2.9,92.201,-31.4,0.859,5076.2,1,1,2,3,3,2,4,2,1,2,6
64,1,999,1,-2.9,92.201,-31.4,0.859,5076.2,1,2,2,1,1,2,4,2,2,2,6
74,1,13,1,-2.9,92.201,-31.4,0.854,5076.2,3,1,1,2,1,2,4,3,3,2,6
74,3,999,0,-2.9,92.201,-31.4,0.854,5076.2,1,7,1,2,2,2,4,3,1,2,6
64,1,3,2,-2.9,92.201,-31.4,0.854,5076.2,1,1,1,2,1,2,4,3,3,2,6
66,1,999,0,-2.9,92.201,-31.4,0.851,5076.2,1,3,1,2,1,2,4,4,1,2,6
71,1,6,2,-2.9,92.201,-31.4,0.851,5076.2,2,7,1,2,1,2,4,4,2,2,6
61,1,15,1,-2.9,92.201,-31.4,0.849,5076.2,1,1,1,2,1,2,4,5,3,2,6
87,1,999,0,-2.9,92.201,-31.4,0.849,5076.2,3,1,1,1,1,2,4,5,1,2,6
64,4,999,0,-2.9,92.201,-31.4,0.849,5076.2,1,6,1,1,1,2,4,5,1,2,6
74,2,6,1,-2.9,92.201,-31.4,0.843,5076.2,1,1,2,2,1,2,4,1,3,2,6
66,2,999,0,-2.9,92.201,-31.4,0.838,5076.2,1,1,2,2,1,2,4,2,1,2,6
58,2,999,0,-2.9,92.201,-31.4,0.838,5076.2,1,2,1,1,1,2,4,2,1,2,6
54,2,999,0,-2.9,92.201,-31.4,0.838,5076.2,1,5,2,1,1,2,4,2,1,2,6
62,3,6,1,-2.9,92.201,-31.4,0.838,5076.2,1,5,1,2,1,2,4,2,3,2,6
58,6,3,1,-2.9,92.201,-31.4,0.838,5076.2,1,2,1,2,1,2,4,2,3,2,6
42,3,999,0,-2.9,92.201,-31.4,0.834,5076.2,3,8,1,1,1,1,4,3,1,2,6
80,1,999,0,-2.9,92.201,-31.4,0.834,5076.2,1,1,1,2,1,2,4,3,1,2,6
58,2,999,1,-2.9,92.201,-31.4,0.829,5076.2,3,2,1,1,1,2,4,4,2,2,6
62,2,999,1,-2.9,92.201,-31.4,0.825,5076.2,1,5,1,2,2,2,4,5,2,2,6
73,3,999,1,-2.9,92.201,-31.4,0.821,5076.2,1,1,1,3,3,2,4,1,2,2,6
79,1,999,1,-3.4,92.379,-29.8,0.819,5017.5,1,4,1,1,1,2,10,2,2,2,6
60,1,3,1,-3.4,92.379,-29.8,0.809,5017.5,1,5,1,2,1,2,10,4,3,2,6
72,1,3,2,-3.4,92.379,-29.8,0.803,5017.5,1,1,1,1,1,2,10,5,3,2,6
61,1,3,2,-3.4,92.379,-29.8,0.797,5017.5,1,7,1,1,1,2,10,1,3,2,6
71,1,999,0,-3.4,92.379,-29.8,0.788,5017.5,1,1,1,2,1,2,10,2,1,2,6
75,1,999,1,-3.4,92.379,-29.8,0.788,5017.5,1,6,1,1,1,2,10,2,2,2,6
76,2,3,1,-3.4,92.379,-29.8,0.781,5017.5,1,1,1,2,1,2,10,3,3,2,6
69,3,999,0,-3.4,92.379,-29.8,0.773,5017.5,1,2,1,1,1,2,10,5,1,2,6
70,1,3,2,-3.4,92.379,-29.8,0.77,5017.5,1,1,1,1,1,2,10,2,3,2,6
70,1,999,0,-3.4,92.379,-29.8,0.741,5017.5,3,7,1,2,1,2,10,5,1,2,6
81,1,999,0,-3.4,92.379,-29.8,0.741,5017.5,1,1,1,2,1,2,10,5,1,2,6
61,1,3,1,-3.4,92.379,-29.8,0.753,5017.5,1,2,1,2,1,2,10,3,3,2,6
71,1,999,1,-3.4,92.431,-26.9,0.754,5017.5,1,1,1,2,1,2,5,4,2,2,6
75,1,999,0,-3.4,92.431,-26.9,0.754,5017.5,3,1,2,2,1,2,5,4,1,2,6
83,2,4,1,-3.4,92.431,-26.9,0.752,5017.5,1,5,1,2,1,2,5,5,3,2,6
82,1,999,0,-3.4,92.431,-26.9,0.744,5017.5,1,7,1,2,1,2,5,2,1,2,6
69,1,999,0,-3.4,92.431,-26.9,0.744,5017.5,3,5,1,1,1,2,5,2,1,2,6
65,2,999,0,-3.4,92.431,-26.9,0.744,5017.5,1,2,1,2,1,2,5,2,1,2,6
77,1,999,0,-3.4,92.431,-26.9,0.743,5017.5,1,7,1,1,2,2,5,1,1,2,6
80,1,999,2,-3.4,92.431,-26.9,0.742,5017.5,1,1,1,1,1,2,5,2,2,2,6
74,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,1,6,1,2,2,2,5,3,1,2,6
74,2,6,1,-3.4,92.431,-26.9,0.74,5017.5,1,4,1,2,1,2,5,4,3,2,6
62,2,999,0,-3.4,92.431,-26.9,0.739,5017.5,1,7,2,1,1,2,5,5,1,2,6
70,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,1,1,1,2,1,2,5,1,1,2,6
60,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,1,1,1,1,1,2,5,1,1,2,6
88,2,6,1,-3.4,92.431,-26.9,0.735,5017.5,3,1,1,1,1,2,5,3,3,2,6
56,1,6,1,-3.4,92.431,-26.9,0.733,5017.5,1,5,1,3,3,2,5,4,3,2,6
56,1,3,1,-3.4,92.431,-26.9,0.733,5017.5,1,5,1,1,1,2,5,4,3,2,6
98,1,2,2,-3.4,92.431,-26.9,0.73,5017.5,1,1,2,2,1,2,5,5,3,2,6
98,2,999,0,-3.4,92.431,-26.9,0.73,5017.5,1,1,2,2,1,2,5,5,1,2,6
71,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,1,1,1,1,1,2,5,2,1,2,6
68,1,6,2,-3.4,92.431,-26.9,0.728,5017.5,1,1,1,2,1,2,5,2,3,2,6
68,2,999,0,-3.4,92.431,-26.9,0.728,5017.5,3,5,1,2,1,2,5,2,1,2,6
71,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,1,1,1,1,1,2,5,2,1,2,6
63,1,999,0,-3.4,92.431,-26.9,0.724,5017.5,1,2,1,2,1,2,5,3,1,2,6
62,1,6,1,-3.4,92.431,-26.9,0.724,5017.5,1,2,1,1,1,2,5,3,3,2,6
54,2,999,0,-3.4,92.431,-26.9,0.722,5017.5,1,1,1,1,2,2,5,4,1,2,6
80,1,999,0,-3.4,92.431,-26.9,0.722,5017.5,3,2,1,2,1,2,5,4,1,2,6
82,2,999,0,-3.4,92.431,-26.9,0.722,5017.5,2,1,1,2,1,2,5,4,1,2,6
69,1,999,0,-3.4,92.431,-26.9,0.722,5017.5,1,1,1,2,1,2,5,4,1,2,6
54,1,999,0,-3.4,92.431,-26.9,0.722,5017.5,1,1,1,1,1,2,5,4,1,2,6
55,2,7,1,-3.4,92.431,-26.9,0.722,5017.5,1,2,1,2,1,2,5,4,3,2,6
78,2,999,0,-3.4,92.431,-26.9,0.72,5017.5,3,3,1,1,1,2,5,5,1,2,6
69,3,999,0,-3.4,92.431,-26.9,0.72,5017.5,1,1,1,2,2,2,5,5,1,2,6
71,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,1,5,1,2,1,2,6,2,1,2,6
79,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,1,1,1,1,2,2,6,2,1,2,6
71,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,1,5,1,2,2,1,6,2,1,2,6
73,7,999,0,-3.4,92.649,-30.1,0.716,5017.5,1,7,1,1,2,2,6,4,1,2,6
69,3,999,0,-3.4,92.649,-30.1,0.716,5017.5,1,3,1,2,1,2,6,4,1,2,6
69,1,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,2,1,1,1,2,6,1,1,2,6
76,4,6,1,-3.4,92.649,-30.1,0.715,5017.5,2,1,1,1,1,2,6,1,3,2,6
79,1,3,1,-3.4,92.649,-30.1,0.715,5017.5,1,1,1,2,1,2,6,2,3,2,6
72,1,999,1,-3.4,92.649,-30.1,0.715,5017.5,1,1,1,2,1,2,6,3,2,2,6
72,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,3,3,1,2,1,2,6,3,1,2,6
65,1,999,2,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,1,1,2,6,4,2,2,6
65,2,3,2,-3.4,92.649,-30.1,0.714,5017.5,2,7,1,1,1,2,6,4,3,2,6
67,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,1,1,2,1,2,6,4,1,2,6
66,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,1,1,2,2,1,6,4,1,2,6
80,2,3,1,-3.4,92.649,-30.1,0.714,5017.5,3,6,1,2,2,2,6,5,3,2,6
65,1,3,3,-3.4,92.649,-30.1,0.714,5017.5,1,7,1,1,1,2,6,5,3,2,6
77,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,6,1,2,1,2,6,5,1,2,6
77,1,3,1,-3.4,92.649,-30.1,0.714,5017.5,1,6,1,2,1,2,6,5,3,2,6
78,2,3,1,-3.4,92.649,-30.1,0.714,5017.5,3,1,1,2,1,2,6,5,3,2,6
61,1,9,3,-3.4,92.649,-30.1,0.714,5017.5,1,1,1,2,1,2,6,1,2,2,6
64,1,3,1,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,1,1,2,6,1,3,2,6
67,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,1,1,1,1,1,6,1,1,2,6
66,1,7,1,-3.4,92.649,-30.1,0.714,5017.5,1,1,1,2,1,2,6,1,3,2,6
72,1,999,0,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,1,1,2,6,1,1,2,6
77,2,999,1,-3.4,92.649,-30.1,0.714,5017.5,3,1,1,2,1,2,6,1,2,2,6
68,2,999,1,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,1,1,2,6,1,2,2,6
82,2,3,1,-3.4,92.649,-30.1,0.715,5017.5,3,1,1,2,1,2,6,2,3,2,6
66,3,999,0,-3.4,92.649,-30.1,0.715,5017.5,2,1,1,2,1,2,6,2,1,2,6
83,1,3,3,-3.4,92.649,-30.1,0.716,5017.5,3,1,1,1,1,2,6,2,3,2,6
56,2,3,3,-3.4,92.649,-30.1,0.716,5017.5,1,7,1,2,1,2,6,3,3,2,6
61,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,1,1,1,2,1,2,6,3,1,2,6
58,1,999,2,-3.4,92.649,-30.1,0.716,5017.5,1,1,1,2,1,2,6,3,2,2,6
56,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,1,7,1,1,1,2,6,3,3,2,6
78,2,999,1,-3.4,92.649,-30.1,0.718,5017.5,1,5,1,1,1,2,6,5,2,2,6
